ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000255014	ARL6IP1P3	chr11	80653429	80653988	HGNC Symbol	processed_pseudogene
ENSG00000255178	LINC02720	chr11	80751200	80762826	HGNC Symbol	lncRNA
ENSG00000254747	MTND4LP18	chr11	81552226	81552516	HGNC Symbol	processed_pseudogene
ENSG00000255316	MTND6P25	chr11	81555910	81556425	HGNC Symbol	unprocessed_pseudogene
ENSG00000245832	MIR4300HG	chr11	81821272	82718299	HGNC Symbol	lncRNA
ENSG00000188641	DPYD	chr1	97077743	97995000	HGNC Symbol	protein_coding
ENSG00000264110	MIR4300	chr11	81890741	81890836	HGNC Symbol	miRNA
ENSG00000227097	RPS28P7	chr11	82689559	82689768	HGNC Symbol	processed_pseudogene
ENSG00000182103	FAM181B	chr11	82729940	82733864	HGNC Symbol	protein_coding
ENSG00000232878	DPYD-AS1	chr1	97095923	97322955	HGNC Symbol	lncRNA
ENSG00000255382	LINC02734	chr11	82781502	82817741	HGNC Symbol	lncRNA
ENSG00000232542	DPYD-IT1	chr1	97394154	97420141	HGNC Symbol	lncRNA
ENSG00000228057	SEC63P1	chr1	97545701	97546958	HGNC Symbol	processed_pseudogene
ENSG00000255063	RBMXP3	chr11	82805354	82806509	HGNC Symbol	processed_pseudogene
ENSG00000226128	RPL26P9	chr1	97585862	97586294	HGNC Symbol	processed_pseudogene
ENSG00000235777	DPYD-AS2	chr1	97796921	97798066	HGNC Symbol	lncRNA
ENSG00000225206	MIR137HG	chr1	97933474	98049863	HGNC Symbol	lncRNA
ENSG00000137509	PRCP	chr11	82822936	82970584	HGNC Symbol	protein_coding
ENSG00000284247	MIR2682	chr1	98045242	98045351	HGNC Symbol	miRNA
ENSG00000284202	MIR137	chr1	98046070	98046171	HGNC Symbol	miRNA
ENSG00000233557	NFU1P2	chr1	98077000	98077468	HGNC Symbol	processed_pseudogene
ENSG00000226053	LINC01776	chr1	98210747	98272658	HGNC Symbol	lncRNA
ENSG00000162627	SNX7	chr1	98661701	98760500	HGNC Symbol	protein_coding
ENSG00000252172	RNU6-720P	chr3	149917342	149917449	HGNC Symbol	snRNA
ENSG00000239351	NPM1P29	chr3	149938997	149939799	HGNC Symbol	processed_pseudogene
ENSG00000224007	USP12P2	chr2	148295656	148296679	HGNC Symbol	processed_pseudogene
ENSG00000232238	RPS29P8	chr2	148595158	148595328	HGNC Symbol	processed_pseudogene
ENSG00000135999	EPC2	chr2	148644440	148787569	HGNC Symbol	protein_coding
ENSG00000117598	PLPPR5	chr1	98890245	99005032	HGNC Symbol	protein_coding
ENSG00000070087	PFN2	chr3	149964904	150050788	HGNC Symbol	protein_coding
ENSG00000222126	RNU2-9P	chr2	148825691	148825835	HGNC Symbol	snRNA
ENSG00000223962	UBBP3	chr2	148863564	148863804	HGNC Symbol	processed_pseudogene
ENSG00000117600	PLPPR4	chr1	99263953	99309590	HGNC Symbol	protein_coding
ENSG00000231079	KIF5C-AS1	chr2	148866470	148888823	HGNC Symbol	lncRNA
ENSG00000228848	RPS20P13	chr2	148870024	148870381	HGNC Symbol	processed_pseudogene
ENSG00000226340	USP8P2	chr2	148872253	148872797	HGNC Symbol	processed_pseudogene
ENSG00000224445	LINC01708	chr1	99472332	99600995	HGNC Symbol	lncRNA
ENSG00000224831	TMEM183B	chr3	149982181	149983308	HGNC Symbol	processed_pseudogene
ENSG00000182000	PPIAP73	chr3	149984395	149984797	HGNC Symbol	processed_pseudogene
ENSG00000241947	HNRNPA1P24	chr3	149999645	150000690	HGNC Symbol	processed_pseudogene
ENSG00000099260	PALMD	chr1	99646113	99694541	HGNC Symbol	protein_coding
ENSG00000243321	LINC01998	chr3	150077494	150080117	HGNC Symbol	lncRNA
ENSG00000241143	RPL32P9	chr3	150150538	150150944	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000168280	KIF5C	chr2	148875227	149026759	HGNC Symbol	protein_coding
ENSG00000244541	LINC01213	chr3	150238519	150244232	HGNC Symbol	lncRNA
ENSG00000243550	LINC01214	chr3	150265407	150296605	HGNC Symbol	lncRNA
ENSG00000223656	HMGB3P10	chr1	99698242	99699178	HGNC Symbol	processed_pseudogene
ENSG00000254441	EIF2S2P6	chr11	82835509	82837222	HGNC Symbol	processed_pseudogene
ENSG00000156869	FRRS1	chr1	99703970	99766635	HGNC Symbol	protein_coding
ENSG00000196428	TSC22D2	chr3	150408335	150466431	HGNC Symbol	protein_coding
ENSG00000165490	DDIAS	chr11	82899975	82958277	HGNC Symbol	protein_coding
ENSG00000201491	RNU4-75P	chr1	99784740	99784885	HGNC Symbol	snRNA
ENSG00000120742	SERP1	chr3	150541998	150603228	HGNC Symbol	protein_coding
ENSG00000162688	AGL	chr1	99850361	99924023	HGNC Symbol	protein_coding
ENSG00000144895	EIF2A	chr3	150546678	150586016	HGNC Symbol	protein_coding
ENSG00000137502	RAB30	chr11	82973133	83071923	HGNC Symbol	protein_coding
ENSG00000150556	LYPD6B	chr2	149038107	149215262	HGNC Symbol	protein_coding
ENSG00000207221	SNORA70E	chr11	83041464	83041598	HGNC Symbol	snoRNA
ENSG00000246067	RAB30-DT	chr11	83072052	83107789	HGNC Symbol	lncRNA
ENSG00000255010	COX5BP4	chr11	83106580	83106961	HGNC Symbol	processed_pseudogene
ENSG00000254965	C1DP5	chr11	83111060	83111442	HGNC Symbol	processed_pseudogene
ENSG00000255051	BCAS2P1	chr11	83132056	83134737	HGNC Symbol	processed_pseudogene
ENSG00000198843	SELENOT	chr3	150602875	150630445	HGNC Symbol	protein_coding
ENSG00000228236	TXNP5	chr2	149068596	149068910	HGNC Symbol	processed_pseudogene
ENSG00000224337	FAM8A3P	chr2	149320593	149321436	HGNC Symbol	processed_pseudogene
ENSG00000165494	PCF11	chr11	83156988	83187451	HGNC Symbol	protein_coding
ENSG00000187123	LYPD6	chr2	149329985	149474138	HGNC Symbol	protein_coding
ENSG00000223604	RPL17P13	chr2	149439897	149440427	HGNC Symbol	processed_pseudogene
ENSG00000168288	MMADHC	chr2	149569637	149587778	HGNC Symbol	protein_coding
ENSG00000269939	PCF11-AS1	chr11	83185521	83187036	HGNC Symbol	lncRNA
ENSG00000163645	ERICH6	chr3	150659885	150703971	HGNC Symbol	protein_coding
ENSG00000137494	ANKRD42	chr11	83193712	83260694	HGNC Symbol	protein_coding
ENSG00000240137	ERICH6-AS1	chr3	150703564	150723005	HGNC Symbol	lncRNA
ENSG00000231969	MMADHC-DT	chr2	149587196	150047447	HGNC Symbol	lncRNA
ENSG00000244668	SNRPCP3	chr3	150719997	150720836	HGNC Symbol	processed_pseudogene
ENSG00000207270	RNU6-601P	chr2	149610668	149610774	HGNC Symbol	snRNA
ENSG00000162947	LINC01931	chr2	149745648	149859191	HGNC Symbol	lncRNA
ENSG00000181788	SIAH2	chr3	150741125	150763477	HGNC Symbol	protein_coding
ENSG00000230645	LINC01818	chr2	150169474	150356460	HGNC Symbol	lncRNA
ENSG00000231420	LINC01817	chr2	150234892	150257007	HGNC Symbol	lncRNA
ENSG00000244265	SIAH2-AS1	chr3	150761937	150873554	HGNC Symbol	lncRNA
ENSG00000239265	CLRN1-AS1	chr3	150852484	151080726	HGNC Symbol	lncRNA
ENSG00000115963	RND3	chr2	150468195	150539011	HGNC Symbol	protein_coding
ENSG00000214237	MINDY4B	chr3	150870376	150905439	HGNC Symbol	protein_coding
ENSG00000255541	CKS1BP4	chr11	83209399	83209634	HGNC Symbol	processed_pseudogene
ENSG00000137500	CCDC90B	chr11	83259097	83286407	HGNC Symbol	protein_coding
ENSG00000163646	CLRN1	chr3	150926163	150972727	HGNC Symbol	protein_coding
ENSG00000144893	MED12L	chr3	151085697	151437072	HGNC Symbol	protein_coding
ENSG00000236049	LINC01920	chr2	150552532	150572221	HGNC Symbol	lncRNA
ENSG00000224048	LINC02612	chr2	150612381	150635818	HGNC Symbol	lncRNA
ENSG00000117620	SLC35A3	chr1	99969351	100035634	HGNC Symbol	protein_coding
ENSG00000213201	FABP5P10	chr2	151186188	151186595	HGNC Symbol	processed_pseudogene
ENSG00000184898	RBM43	chr2	151247940	151261863	HGNC Symbol	protein_coding
ENSG00000123609	NMI	chr2	151270470	151289894	HGNC Symbol	protein_coding
ENSG00000123610	TNFAIP6	chr2	151357592	151380046	HGNC Symbol	protein_coding
ENSG00000283569	MIR4773-2	chr2	151368334	151368411	HGNC Symbol	miRNA
ENSG00000264684	MIR4773-1	chr2	151368334	151368411	HGNC Symbol	miRNA
ENSG00000242113	RN7SL124P	chr2	151372003	151372287	HGNC Symbol	misc_RNA
ENSG00000080345	RIF1	chr2	151409883	151508013	HGNC Symbol	protein_coding
ENSG00000199994	RNA5SP145	chr3	151188099	151188223	HGNC Symbol	rRNA_pseudogene
ENSG00000174946	GPR171	chr3	151197832	151203216	HGNC Symbol	protein_coding
ENSG00000174944	P2RY14	chr3	151212117	151278542	HGNC Symbol	protein_coding
ENSG00000239570	SETP11	chr3	151269440	151270129	HGNC Symbol	processed_pseudogene
ENSG00000138271	GPR87	chr3	151294086	151316820	HGNC Symbol	protein_coding
ENSG00000181631	P2RY13	chr3	151326312	151329549	HGNC Symbol	protein_coding
ENSG00000169313	P2RY12	chr3	151336843	151384753	HGNC Symbol	protein_coding
ENSG00000152580	IGSF10	chr3	151425384	151458709	HGNC Symbol	protein_coding
ENSG00000242810	MRPL42P6	chr3	151475804	151476174	HGNC Symbol	processed_pseudogene
ENSG00000264330	MIR5186	chr3	151565876	151565995	HGNC Symbol	miRNA
ENSG00000241151	LINC02066	chr3	151637174	151657966	HGNC Symbol	lncRNA
ENSG00000197953	AADACL2	chr3	151733916	151761339	HGNC Symbol	protein_coding
ENSG00000242908	AADACL2-AS1	chr3	151751443	151928175	HGNC Symbol	lncRNA
ENSG00000240602	AADACP1	chr3	151770428	151784894	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000114771	AADAC	chr3	151814073	151828488	HGNC Symbol	protein_coding
ENSG00000198829	SUCNR1	chr3	151873643	151884619	HGNC Symbol	protein_coding
ENSG00000255003	CYCSP28	chr11	83328926	83329246	HGNC Symbol	processed_pseudogene
ENSG00000212248	RNU6-750P	chr1	99978939	99979045	HGNC Symbol	snRNA
ENSG00000202259	RNU6-1318P	chr1	100000637	100000739	HGNC Symbol	snRNA
ENSG00000156875	MFSD14A	chr1	100038095	100083377	HGNC Symbol	protein_coding
ENSG00000152601	MBNL1	chr3	152243828	152465780	HGNC Symbol	protein_coding
ENSG00000156876	SASS6	chr1	100083563	100132955	HGNC Symbol	protein_coding
ENSG00000150672	DLG2	chr11	83455012	85627922	HGNC Symbol	protein_coding
ENSG00000122435	TRMT13	chr1	100133150	100150498	HGNC Symbol	protein_coding
ENSG00000122477	LRRC39	chr1	100148448	100178273	HGNC Symbol	protein_coding
ENSG00000137992	DBT	chr1	100186919	100249834	HGNC Symbol	protein_coding
ENSG00000271415	RPL23AP90	chr1	100196816	100197051	HGNC Symbol	processed_pseudogene
ENSG00000225169	BRI3P1	chr1	100213293	100213670	HGNC Symbol	processed_pseudogene
ENSG00000224616	RTCA-AS1	chr1	100251528	100266179	HGNC Symbol	lncRNA
ENSG00000137996	RTCA	chr1	100266216	100292769	HGNC Symbol	protein_coding
ENSG00000183091	NEB	chr2	151485336	151734487	HGNC Symbol	protein_coding
ENSG00000207750	MIR553	chr1	100281241	100281308	HGNC Symbol	miRNA
ENSG00000079335	CDC14A	chr1	100345001	100520277	HGNC Symbol	protein_coding
ENSG00000229619	MBNL1-AS1	chr3	152245262	152269557	HGNC Symbol	lncRNA
ENSG00000221962	TMEM14EP	chr3	152339695	152340990	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000242561	ATP5MGP5	chr3	152800434	152800732	HGNC Symbol	processed_pseudogene
ENSG00000169860	P2RY1	chr3	152835131	152841439	HGNC Symbol	protein_coding
ENSG00000241810	HMGN2P13	chr3	153067278	153067551	HGNC Symbol	processed_pseudogene
ENSG00000181467	RAP2B	chr3	153162226	153170627	HGNC Symbol	protein_coding
ENSG00000265813	RN7SL300P	chr3	153199700	153200017	HGNC Symbol	misc_RNA
ENSG00000238755	LINC02006	chr3	153384934	153980186	HGNC Symbol	lncRNA
ENSG00000237787	LINC02877	chr3	153431856	153502697	HGNC Symbol	lncRNA
ENSG00000207323	RNU6-901P	chr3	153471466	153471571	HGNC Symbol	snRNA
ENSG00000240068	RPL21P42	chr3	154023835	154024298	HGNC Symbol	processed_pseudogene
ENSG00000243069	ARHGEF26-AS1	chr3	154024401	154121347	HGNC Symbol	lncRNA
ENSG00000114790	ARHGEF26	chr3	154121003	154257827	HGNC Symbol	protein_coding
ENSG00000174953	DHX36	chr3	154272546	154324487	HGNC Symbol	protein_coding
ENSG00000234332	BCAS2P2	chr1	100393033	100394026	HGNC Symbol	processed_pseudogene
ENSG00000181656	GPR88	chr1	100538139	100542021	HGNC Symbol	protein_coding
ENSG00000230402	LINC01349	chr1	100627049	100640613	HGNC Symbol	lncRNA
ENSG00000162692	VCAM1	chr1	100719742	100739045	HGNC Symbol	protein_coding
ENSG00000162694	EXTL2	chr1	100872372	100895179	HGNC Symbol	protein_coding
ENSG00000162695	SLC30A7	chr1	100896076	100981757	HGNC Symbol	protein_coding
ENSG00000230946	HNRNPA1P68	chr1	100941017	100941995	HGNC Symbol	processed_pseudogene
ENSG00000117543	DPH5	chr1	100989623	101026088	HGNC Symbol	protein_coding
ENSG00000255311	DLG2-AS2	chr11	83643602	83725390	HGNC Symbol	lncRNA
ENSG00000250257	LDHAL6DP	chr11	83814571	83815263	HGNC Symbol	unprocessed_pseudogene
ENSG00000254713	HNRNPA1P72	chr11	84545131	84546846	HGNC Symbol	processed_pseudogene
ENSG00000213305	HNRNPCP6	chr11	85020785	85021655	HGNC Symbol	processed_pseudogene
ENSG00000206583	RNU6-1292P	chr11	85509938	85510044	HGNC Symbol	snRNA
ENSG00000171204	TMEM126B	chr11	85628573	85636539	HGNC Symbol	protein_coding
ENSG00000174948	GPR149	chr3	154334943	154430190	HGNC Symbol	protein_coding
ENSG00000240048	DDX50P2	chr3	154352136	154354799	HGNC Symbol	processed_pseudogene
ENSG00000243154	SYPL1P1	chr3	154651656	154652423	HGNC Symbol	processed_pseudogene
ENSG00000242151	DYNLL1P5	chr3	154657294	154657563	HGNC Symbol	processed_pseudogene
ENSG00000240601	RPL9P15	chr3	154676588	154677119	HGNC Symbol	processed_pseudogene
ENSG00000196549	MME	chr3	155024124	155183704	HGNC Symbol	protein_coding
ENSG00000171202	TMEM126A	chr11	85647967	85656547	HGNC Symbol	protein_coding
ENSG00000170989	S1PR1	chr1	101236865	101243713	HGNC Symbol	protein_coding
ENSG00000137504	CREBZF	chr11	85657990	85682908	HGNC Symbol	protein_coding
ENSG00000173810	PPIAP7	chr1	101270875	101271363	HGNC Symbol	processed_pseudogene
ENSG00000231671	LINC01307	chr1	101323337	101390303	HGNC Symbol	lncRNA
ENSG00000226715	LINC01709	chr1	101639509	101787572	HGNC Symbol	lncRNA
ENSG00000179071	CCDC89	chr11	85683848	85686195	HGNC Symbol	protein_coding
ENSG00000252530	RNU6-965P	chr1	101728642	101728737	HGNC Symbol	snRNA
ENSG00000183298	RPSAP19	chr1	101786340	101787219	HGNC Symbol	processed_pseudogene
ENSG00000118733	OLFM3	chr1	101802560	101996926	HGNC Symbol	protein_coding
ENSG00000137501	SYTL2	chr11	85694224	85811159	HGNC Symbol	protein_coding
ENSG00000252717	RNU6-352P	chr1	101859851	101859957	HGNC Symbol	snRNA
ENSG00000162699	DNAJA1P5	chr1	101893105	101894047	HGNC Symbol	processed_pseudogene
ENSG00000240666	MME-AS1	chr3	155158370	155183285	HGNC Symbol	lncRNA
ENSG00000241336	LINC01487	chr3	155240919	155258766	HGNC Symbol	lncRNA
ENSG00000060718	COL11A1	chr1	102876467	103108872	HGNC Symbol	protein_coding
ENSG00000240045	STRIT1	chr3	155290227	155293683	HGNC Symbol	protein_coding
ENSG00000239443	PABPC1P10	chr3	155309427	155309807	HGNC Symbol	processed_pseudogene
ENSG00000114805	PLCH1	chr3	155375580	155745071	HGNC Symbol	protein_coding
ENSG00000272096	RN7SL715P	chr3	155437538	155437823	HGNC Symbol	misc_RNA
ENSG00000239508	PLCH1-AS1	chr3	155449184	155457753	HGNC Symbol	lncRNA
ENSG00000242925	PLCH1-AS2	chr3	155485803	155487121	HGNC Symbol	lncRNA
ENSG00000239212	RPL6P7	chr3	155657760	155658612	HGNC Symbol	processed_pseudogene
ENSG00000174928	C3orf33	chr3	155762617	155806278	HGNC Symbol	protein_coding
ENSG00000169359	SLC33A1	chr3	155821024	155854456	HGNC Symbol	protein_coding
ENSG00000163655	GMPS	chr3	155870650	155944020	HGNC Symbol	protein_coding
ENSG00000240489	SETP14	chr3	155987304	155988176	HGNC Symbol	processed_pseudogene
ENSG00000174930	VN2R1P	chr3	156019646	156037647	HGNC Symbol	unitary_pseudogene
ENSG00000169282	KCNAB1	chr3	156037701	156539138	HGNC Symbol	protein_coding
ENSG00000162980	ARL5A	chr2	151788984	151828492	HGNC Symbol	protein_coding
ENSG00000242017	ALG1L15P	chr3	156044155	156044948	HGNC Symbol	processed_pseudogene
ENSG00000242537	MRE11P1	chr3	156111432	156114198	HGNC Symbol	processed_pseudogene
ENSG00000240596	KCNAB1-AS2	chr3	156215560	156227883	HGNC Symbol	lncRNA
ENSG00000242370	KCNAB1-AS1	chr3	156441157	156446905	HGNC Symbol	lncRNA
ENSG00000182389	CACNB4	chr2	151832771	152099167	HGNC Symbol	protein_coding
ENSG00000114850	SSR3	chr3	156539553	156555149	HGNC Symbol	protein_coding
ENSG00000234257	SOD2P1	chr1	103100143	103100704	HGNC Symbol	processed_pseudogene
ENSG00000243926	TIPARP-AS1	chr3	156671862	156674446	HGNC Symbol	lncRNA
ENSG00000163659	TIPARP	chr3	156673235	156706770	HGNC Symbol	protein_coding
ENSG00000222069	RN7SKP285	chr1	103523562	103523879	HGNC Symbol	misc_RNA
ENSG00000185946	RNPC3	chr1	103525691	103555239	HGNC Symbol	protein_coding
ENSG00000174912	METTL15P1	chr3	156713884	156714928	HGNC Symbol	processed_pseudogene
ENSG00000240875	LINC00886	chr3	156747343	156817062	HGNC Symbol	lncRNA
ENSG00000230457	PA2G4P4	chr3	156809551	156810732	HGNC Symbol	processed_pseudogene
ENSG00000197980	LEKR1	chr3	156825481	157046129	HGNC Symbol	protein_coding
ENSG00000241879	KLF3P2	chr3	156977558	156977825	HGNC Symbol	processed_pseudogene
ENSG00000222499	RN7SKP177	chr3	157017342	157017696	HGNC Symbol	misc_RNA
ENSG00000243629	LINC00880	chr3	157081667	157128595	HGNC Symbol	lncRNA
ENSG00000240038	AMY2B	chr1	103553815	103579534	HGNC Symbol	protein_coding
ENSG00000241544	LINC02029	chr3	157081738	157088547	HGNC Symbol	lncRNA
ENSG00000241135	LINC00881	chr3	157089634	157135557	HGNC Symbol	lncRNA
ENSG00000163660	CCNL1	chr3	157146508	157160760	HGNC Symbol	protein_coding
ENSG00000236085	ACTG1P4	chr1	103569553	103570674	HGNC Symbol	processed_pseudogene
ENSG00000243480	AMY2A	chr1	103616811	103625780	HGNC Symbol	protein_coding
ENSG00000237763	AMY1A	chr1	103655290	103664554	HGNC Symbol	protein_coding
ENSG00000174876	AMY1B	chr1	103687415	103696680	HGNC Symbol	protein_coding
ENSG00000244515	KRT18P34	chr3	157162663	157163932	HGNC Symbol	processed_pseudogene
ENSG00000222675	RNA5SP146	chr3	157173918	157174040	HGNC Symbol	rRNA_pseudogene
ENSG00000197415	VEPH1	chr3	157259742	157533619	HGNC Symbol	protein_coding
ENSG00000227408	AMYP1	chr1	103713723	103719871	HGNC Symbol	unprocessed_pseudogene
ENSG00000187733	AMY1C	chr1	103750406	103758690	HGNC Symbol	protein_coding
ENSG00000228347	FTLP17	chr1	104153306	104153830	HGNC Symbol	processed_pseudogene
ENSG00000225036	CDK4P1	chr1	105433994	105434821	HGNC Symbol	processed_pseudogene
ENSG00000230768	LINC01676	chr1	105587575	105618991	HGNC Symbol	lncRNA
ENSG00000227850	SEPTIN2P1	chr1	105698039	105698218	HGNC Symbol	processed_pseudogene
ENSG00000233047	LINC01677	chr1	105927620	106028277	HGNC Symbol	lncRNA
ENSG00000233449	MTATP6P14	chr1	106802755	106803427	HGNC Symbol	processed_pseudogene
ENSG00000232551	MTCO1P14	chr1	106804474	106806032	HGNC Symbol	processed_pseudogene
ENSG00000237460	LINC01661	chr1	106818224	106865316	HGNC Symbol	lncRNA
ENSG00000198890	PRMT6	chr1	107056674	107067636	HGNC Symbol	protein_coding
ENSG00000150676	CCDC83	chr11	85855101	85920021	HGNC Symbol	protein_coding
ENSG00000163661	PTX3	chr3	157436850	157443633	HGNC Symbol	protein_coding
ENSG00000174899	SLC66A1L	chr3	157543246	157677749	HGNC Symbol	transcribed_unitary_pseudogene
ENSG00000162631	NTNG1	chr1	107140007	107483458	HGNC Symbol	protein_coding
ENSG00000254479	SLC25A1P1	chr11	85934737	85935663	HGNC Symbol	processed_pseudogene
ENSG00000251751	RN7SKP46	chr3	157930492	157930725	HGNC Symbol	misc_RNA
ENSG00000168779	SHOX2	chr3	158095905	158106420	HGNC Symbol	protein_coding
ENSG00000224550	NDUFA4P1	chr1	107505203	107505448	HGNC Symbol	processed_pseudogene
ENSG00000073921	PICALM	chr11	85957175	86069882	HGNC Symbol	protein_coding
ENSG00000134215	VAV3	chr1	107571161	107965180	HGNC Symbol	protein_coding
ENSG00000174891	RSRC1	chr3	158105855	158545730	HGNC Symbol	protein_coding
ENSG00000275455	MIR7852	chr1	107897223	107897304	HGNC Symbol	miRNA
ENSG00000230489	VAV3-AS1	chr1	107964443	107994607	HGNC Symbol	lncRNA
ENSG00000226822	LINC02785	chr1	108040263	108076020	HGNC Symbol	lncRNA
ENSG00000085491	SLC25A24	chr1	108134043	108200849	HGNC Symbol	protein_coding
ENSG00000178053	MLF1	chr3	158571163	158607252	HGNC Symbol	protein_coding
ENSG00000196427	NBPF4	chr1	108223341	108244081	HGNC Symbol	protein_coding
ENSG00000241361	SLC25A24P1	chr1	108272943	108337853	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000243967	NBPF5P	chr1	108375838	108410814	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000238118	SLC25A24P2	chr1	108383736	108421295	HGNC Symbol	unprocessed_pseudogene
ENSG00000186086	NBPF6	chr1	108450282	108471002	HGNC Symbol	protein_coding
ENSG00000227832	ST13P21	chr1	108502358	108503455	HGNC Symbol	processed_pseudogene
ENSG00000162636	FAM102B	chr1	108560089	108644900	HGNC Symbol	protein_coding
ENSG00000162639	HENMT1	chr1	108648290	108661526	HGNC Symbol	protein_coding
ENSG00000200877	RNU6-560P	chr11	86153227	86153334	HGNC Symbol	snRNA
ENSG00000254699	LINC02695	chr11	86192787	86193482	HGNC Symbol	lncRNA
ENSG00000254502	FNTAP1	chr11	86195132	86196266	HGNC Symbol	processed_pseudogene
ENSG00000074266	EED	chr11	86244753	86278813	HGNC Symbol	protein_coding
ENSG00000134186	PRPF38B	chr1	108692310	108702928	HGNC Symbol	protein_coding
ENSG00000143107	FNDC7	chr1	108712908	108742749	HGNC Symbol	protein_coding
ENSG00000243025	MTAPP1	chr3	158609610	158610857	HGNC Symbol	processed_pseudogene
ENSG00000168827	GFM1	chr3	158644527	158695581	HGNC Symbol	protein_coding
ENSG00000116266	STXBP3	chr1	108746674	108809523	HGNC Symbol	protein_coding
ENSG00000283744	MIR6755	chr11	86278333	86278398	HGNC Symbol	miRNA
ENSG00000255222	SETP17	chr11	86294760	86295576	HGNC Symbol	processed_pseudogene
ENSG00000149196	HIKESHI	chr11	86302211	86345943	HGNC Symbol	protein_coding
ENSG00000162641	AKNAD1	chr1	108815898	108963484	HGNC Symbol	protein_coding
ENSG00000079257	LXN	chr3	158645822	158672648	HGNC Symbol	protein_coding
ENSG00000118849	RARRES1	chr3	158696892	158732489	HGNC Symbol	protein_coding
ENSG00000239856	RN7SL225P	chr11	86324012	86324309	HGNC Symbol	misc_RNA
ENSG00000149201	CCDC81	chr11	86374736	86423109	HGNC Symbol	protein_coding
ENSG00000203897	SPATA42	chr1	108857217	108858524	HGNC Symbol	lncRNA
ENSG00000118855	MFSD1	chr3	158732198	158829719	HGNC Symbol	protein_coding
ENSG00000115145	STAM2	chr2	152116801	152175763	HGNC Symbol	protein_coding
ENSG00000121957	GPSM2	chr1	108875350	108934545	HGNC Symbol	protein_coding
ENSG00000254727	PTP4A1P6	chr11	86432098	86432575	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000234272	RPL30P2	chr2	152131555	152131845	HGNC Symbol	processed_pseudogene
ENSG00000151376	ME3	chr11	86441108	86672636	HGNC Symbol	protein_coding
ENSG00000157827	FMNL2	chr2	152335174	152649826	HGNC Symbol	protein_coding
ENSG00000213197	NUDCP1	chr2	152389937	152390630	HGNC Symbol	processed_pseudogene
ENSG00000196504	PRPF40A	chr2	152651593	152717997	HGNC Symbol	protein_coding
ENSG00000150687	PRSS23	chr11	86791059	86952910	HGNC Symbol	protein_coding
ENSG00000243675	RPL35AP9	chr3	158763431	158763753	HGNC Symbol	processed_pseudogene
ENSG00000232374	GPR79	chr3	158841093	158841960	HGNC Symbol	processed_pseudogene
ENSG00000271318	MOB4P2	chr11	86821143	86821728	HGNC Symbol	processed_pseudogene
ENSG00000197882	OR7E13P	chr11	86832540	86833449	HGNC Symbol	unprocessed_pseudogene
ENSG00000255203	OR7E2P	chr11	86857059	86857947	HGNC Symbol	unprocessed_pseudogene
ENSG00000283154	IQCJ-SCHIP1	chr3	158962235	159897366	HGNC Symbol	protein_coding
ENSG00000174804	FZD4	chr11	86945679	86955395	HGNC Symbol	protein_coding
ENSG00000246523	FZD4-DT	chr11	86955616	87021909	HGNC Symbol	lncRNA
ENSG00000254748	HNRNPCP8	chr11	87024583	87025777	HGNC Symbol	processed_pseudogene
ENSG00000166575	TMEM135	chr11	87037844	87328824	HGNC Symbol	protein_coding
ENSG00000121940	CLCC1	chr1	108927361	108963504	HGNC Symbol	protein_coding
ENSG00000177917	ARL6IP6	chr2	152717893	152762396	HGNC Symbol	protein_coding
ENSG00000214216	IQCJ	chr3	158962928	159266307	HGNC Symbol	protein_coding
ENSG00000085433	WDR47	chr1	108970214	109042113	HGNC Symbol	protein_coding
ENSG00000263634	MIR3919	chr3	159282646	159282734	HGNC Symbol	miRNA
ENSG00000226213	UBQLN4P2	chr2	152876820	152877767	HGNC Symbol	processed_pseudogene
ENSG00000214025	ATP5PBP4	chr2	153158938	153159683	HGNC Symbol	processed_pseudogene
ENSG00000241211	IQCJ-SCHIP1-AS1	chr3	159765387	159768612	HGNC Symbol	lncRNA
ENSG00000252763	RNU2-31P	chr3	159808416	159808570	HGNC Symbol	snRNA
ENSG00000151967	SCHIP1	chr3	159839861	159897360	HGNC Symbol	protein_coding
ENSG00000227708	LINC01850	chr2	153337705	153357422	HGNC Symbol	lncRNA
ENSG00000214024	RPL23AP29	chr2	153370612	153371064	HGNC Symbol	processed_pseudogene
ENSG00000254843	XIAPP2	chr11	87094734	87096585	HGNC Symbol	processed_pseudogene
ENSG00000242575	TUBAP13	chr2	153420677	153421957	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000254582	PSMA2P1	chr11	87329407	87330052	HGNC Symbol	processed_pseudogene
ENSG00000177519	RPRM	chr2	153477338	153478762	HGNC Symbol	protein_coding
ENSG00000236917	DNAJA1P2	chr2	153761450	153762646	HGNC Symbol	processed_pseudogene
ENSG00000223015	RNU6-1135P	chr11	87606783	87606885	HGNC Symbol	snRNA
ENSG00000255183	LINC02711	chr11	87718354	87719411	HGNC Symbol	lncRNA
