ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000248745	NMNAT1P4	chr4	146377157	146377996	HGNC Symbol	pseudogene
ENSG00000250582	SMAD1-AS2	chr4	146418225	146424123	HGNC Symbol	antisense
ENSG00000250902	SMAD1-AS1	chr4	146435767	146438270	HGNC Symbol	antisense
ENSG00000248809	LINC01095	chr4	147030607	147043065	HGNC Symbol	lincRNA
ENSG00000207182	RNU1-44P	chr4	147501200	147501362	HGNC Symbol	snRNA
ENSG00000221369	MIR548G	chr4	148265781	148265869	HGNC Symbol	miRNA
ENSG00000251254	GTF2F2P1	chr4	148427243	148427917	HGNC Symbol	pseudogene
ENSG00000252951	RNA5SP165	chr4	148666454	148666568	HGNC Symbol	rRNA
ENSG00000264274	MIR4799	chr4	148703746	148703819	HGNC Symbol	miRNA
ENSG00000240014	RN7SL254P	chr4	148730077	148730358	HGNC Symbol	misc_RNA
ENSG00000201846	RNA5SP166	chr4	149479099	149479200	HGNC Symbol	rRNA
ENSG00000225176	ATP5LP4	chr4	149624678	149624984	HGNC Symbol	pseudogene
ENSG00000164089	ETNPPL	chr4	109663196	109684210	HGNC Symbol	protein_coding
ENSG00000239168	RNU7-197P	chr4	149912724	149912785	HGNC Symbol	snRNA
ENSG00000249973	CHCHD2P7	chr4	88707072	88707523	HGNC Symbol	pseudogene
ENSG00000183199	HSP90AB3P	chr4	88812995	88815167	HGNC Symbol	pseudogene
ENSG00000202000	RNU1-36P	chr4	88921389	88921553	HGNC Symbol	snRNA
ENSG00000201707	RNU6-818P	chr4	89122855	89122962	HGNC Symbol	snRNA
ENSG00000221440	RNU6ATAC31P	chr4	89127579	89127704	HGNC Symbol	snRNA
ENSG00000199326	RNU6-1298P	chr4	89147881	89147981	HGNC Symbol	snRNA
ENSG00000200469	RNU6-112P	chr4	89196357	89196460	HGNC Symbol	snRNA
ENSG00000202331	RNA5SP167	chr4	150828712	150828827	HGNC Symbol	rRNA
ENSG00000207121	RNU6-1230P	chr4	150855528	150855635	HGNC Symbol	snRNA
ENSG00000238721	RNU7-194P	chr4	151130858	151130920	HGNC Symbol	snRNA
ENSG00000252322	RN7SKP244	chr4	89504817	89505123	HGNC Symbol	misc_RNA
ENSG00000207524	RNU6-33P	chr4	89605999	89606105	HGNC Symbol	snRNA
ENSG00000248019	FAM13A-AS1	chr4	89630940	89651254	HGNC Symbol	antisense
ENSG00000183432	ZBTB8OSP1	chr4	151642133	151642630	HGNC Symbol	pseudogene
ENSG00000252451	RNA5SP168	chr4	151891823	151891934	HGNC Symbol	rRNA
ENSG00000235606	AK4P6	chr4	151948242	151948769	HGNC Symbol	pseudogene
ENSG00000208797	SNORD73A	chr4	152024979	152025043	HGNC Symbol	snoRNA
ENSG00000212226	RNU6-907P	chr4	90052003	90052104	HGNC Symbol	snRNA
ENSG00000252544	RNU6-1282P	chr4	152221670	152221765	HGNC Symbol	snRNA
ENSG00000253019	RN7SKP35	chr4	152497918	152498068	HGNC Symbol	misc_RNA
ENSG00000252087	RN7SKP248	chr4	91291274	91291578	HGNC Symbol	misc_RNA
ENSG00000187653	TMSB4XP8	chr4	91759652	91760263	HGNC Symbol	pseudogene
ENSG00000253077	RNA5SP169	chr4	152892649	152892765	HGNC Symbol	rRNA
ENSG00000109738	GLRB	chr4	157997209	158093242	HGNC Symbol	protein_coding
ENSG00000249891	KRT19P6	chr4	92806197	92806405	HGNC Symbol	pseudogene
ENSG00000077684	JADE1	chr4	129730779	129796379	HGNC Symbol	protein_coding
ENSG00000244544	RN7SL446P	chr4	153185301	153185597	HGNC Symbol	misc_RNA
ENSG00000264678	MIR3140	chr4	153410479	153410568	HGNC Symbol	miRNA
ENSG00000268471	MIR4453	chr4	153457416	153460415	HGNC Symbol	lincRNA
ENSG00000251449	MTND1P19	chr4	93623496	93623810	HGNC Symbol	pseudogene
ENSG00000252342	RNA5SP164	chr4	94741322	94741431	HGNC Symbol	rRNA
ENSG00000250897	HMGB3P15	chr4	95117091	95117664	HGNC Symbol	pseudogene
ENSG00000242936	RPL30P6	chr4	96566103	96566444	HGNC Symbol	pseudogene
ENSG00000200622	RNU6-1059P	chr4	96789818	96789915	HGNC Symbol	snRNA
ENSG00000201744	RNU6-34P	chr4	97073448	97073554	HGNC Symbol	snRNA
ENSG00000152990	GPR125	chr4	22346694	22517677	HGNC Symbol	protein_coding
ENSG00000252030	RNU6-1196P	chr4	154186814	154186907	HGNC Symbol	snRNA
ENSG00000213406	ANXA2P1	chr4	154228944	154229869	HGNC Symbol	pseudogene
ENSG00000243883	RN7SL419P	chr4	154302879	154303167	HGNC Symbol	misc_RNA
ENSG00000200350	RNU6-1285P	chr4	155465085	155465189	HGNC Symbol	snRNA
ENSG00000222582	RNU2-66P	chr4	155708270	155708430	HGNC Symbol	snRNA
ENSG00000252604	RNU2-44P	chr4	155711443	155711636	HGNC Symbol	snRNA
ENSG00000109511	ANXA10	chr4	169013666	169108841	HGNC Symbol	protein_coding
ENSG00000250205	YWHAEP4	chr4	156302194	156302391	HGNC Symbol	pseudogene
ENSG00000249770	MTND6P17	chr4	156373678	156374196	HGNC Symbol	pseudogene
ENSG00000248748	MTND5P9	chr4	156374201	156375955	HGNC Symbol	pseudogene
ENSG00000248548	MTND4P8	chr4	156376202	156377563	HGNC Symbol	pseudogene
ENSG00000249127	MTND3P3	chr4	156377790	156378133	HGNC Symbol	pseudogene
ENSG00000151466	SCLT1	chr4	129786076	130014764	HGNC Symbol	protein_coding
ENSG00000248420	MTATP6P9	chr4	156379113	156379792	HGNC Symbol	pseudogene
ENSG00000248907	MTND2P33	chr4	156382785	156383815	HGNC Symbol	pseudogene
ENSG00000251407	MTND1P22	chr4	156384025	156384975	HGNC Symbol	pseudogene
ENSG00000249013	FTH1P21	chr4	156927630	156928140	HGNC Symbol	pseudogene
ENSG00000252350	RPPH1-3P	chr4	157907524	157907845	HGNC Symbol	misc_RNA
ENSG00000199859	RNU6-582P	chr4	158122714	158122820	HGNC Symbol	snRNA
ENSG00000137628	DDX60	chr4	169137444	169239958	HGNC Symbol	protein_coding
ENSG00000251073	NUDT19P5	chr4	159103977	159104545	HGNC Symbol	pseudogene
ENSG00000201640	RN7SKP28	chr4	97269889	97270189	HGNC Symbol	misc_RNA
ENSG00000236764	COX7A2P2	chr4	97823952	97824201	HGNC Symbol	pseudogene
ENSG00000251620	STPG2-AS1	chr4	98288077	98411315	HGNC Symbol	antisense
ENSG00000250293	CRYZP2	chr4	98837504	98838552	HGNC Symbol	pseudogene
ENSG00000242697	RPL5P12	chr4	98946541	98947391	HGNC Symbol	pseudogene
ENSG00000214904	DUTP8	chr4	98969706	98970194	HGNC Symbol	pseudogene
ENSG00000227118	BTF3P13	chr4	99661893	99662382	HGNC Symbol	pseudogene
ENSG00000249055	TBCAP3	chr4	99830688	99830999	HGNC Symbol	pseudogene
ENSG00000214886	FAM177A1P1	chr4	99877133	99877918	HGNC Symbol	pseudogene
ENSG00000252548	RNU7-149P	chr4	99887966	99888024	HGNC Symbol	snRNA
ENSG00000251437	NDUFS5P4	chr4	99897951	99898268	HGNC Symbol	pseudogene
ENSG00000265213	MIR3684	chr4	99918538	99918611	HGNC Symbol	miRNA
ENSG00000151470	C4orf33	chr4	130014472	130037795	HGNC Symbol	protein_coding
ENSG00000199634	RNU4-79P	chr4	159316546	159316686	HGNC Symbol	snRNA
ENSG00000206703	RNU6-128P	chr4	159715742	159715848	HGNC Symbol	snRNA
ENSG00000249367	FABP5P12	chr4	159947291	159947679	HGNC Symbol	pseudogene
ENSG00000181381	DDX60L	chr4	169277886	169458937	HGNC Symbol	protein_coding
ENSG00000138650	PCDH10	chr4	134070470	134129356	HGNC Symbol	protein_coding
ENSG00000254535	PABPC4L	chr4	135117488	135122903	HGNC Symbol	protein_coding
ENSG00000189184	PCDH18	chr4	138440072	138453648	HGNC Symbol	protein_coding
ENSG00000249948	GBA3	chr4	22694537	22821198	HGNC Symbol	polymorphic_pseudogene
ENSG00000188517	COL25A1	chr4	109731877	110223813	HGNC Symbol	protein_coding
ENSG00000109819	PPARGC1A	chr4	23756664	23905712	HGNC Symbol	protein_coding
ENSG00000151012	SLC7A11	chr4	139085251	139163503	HGNC Symbol	protein_coding
ENSG00000129116	PALLD	chr4	169418217	169849608	HGNC Symbol	protein_coding
ENSG00000151014	CCRN4L	chr4	139936943	139966906	HGNC Symbol	protein_coding
ENSG00000109381	ELF2	chr4	139949266	140098372	HGNC Symbol	protein_coding
ENSG00000138802	SEC24B	chr4	110354928	110462052	HGNC Symbol	protein_coding
ENSG00000109606	DHX15	chr4	24519064	24586173	HGNC Symbol	protein_coding
ENSG00000137463	MGARP	chr4	140187317	140201492	HGNC Symbol	protein_coding
ENSG00000145439	CBR4	chr4	169784921	169931426	HGNC Symbol	protein_coding
ENSG00000005059	CCDC109B	chr4	110481361	110609874	HGNC Symbol	protein_coding
ENSG00000109390	NDUFC1	chr4	140188034	140223705	HGNC Symbol	protein_coding
ENSG00000138794	CASP6	chr4	110609785	110624739	HGNC Symbol	protein_coding
ENSG00000154447	SH3RF1	chr4	170015407	170192256	HGNC Symbol	protein_coding
ENSG00000109610	SOD3	chr4	24791534	24802464	HGNC Symbol	protein_coding
ENSG00000081051	AFP	chr4	74296855	74321891	HGNC Symbol	protein_coding
ENSG00000181982	CCDC149	chr4	24807739	24981826	HGNC Symbol	protein_coding
ENSG00000164134	NAA15	chr4	140222609	140341187	HGNC Symbol	protein_coding
ENSG00000123739	PLA2G12A	chr4	110631145	110651233	HGNC Symbol	protein_coding
ENSG00000153012	LGI2	chr4	25000469	25032501	HGNC Symbol	protein_coding
ENSG00000137601	NEK1	chr4	170314426	170533780	HGNC Symbol	protein_coding
ENSG00000205403	CFI	chr4	110661852	110723335	HGNC Symbol	protein_coding
ENSG00000079557	AFM	chr4	74347400	74369691	HGNC Symbol	protein_coding
ENSG00000169435	RASSF6	chr4	74437267	74486348	HGNC Symbol	protein_coding
ENSG00000109534	GAR1	chr4	110736666	110745893	HGNC Symbol	protein_coding
ENSG00000180245	RRH	chr4	110749150	110765760	HGNC Symbol	protein_coding
ENSG00000109572	CLCN3	chr4	170533784	170644824	HGNC Symbol	protein_coding
ENSG00000183423	LRIT3	chr4	110769358	110793471	HGNC Symbol	protein_coding
ENSG00000109618	SEPSECS	chr4	25121627	25162204	HGNC Symbol	protein_coding
ENSG00000138798	EGF	chr4	110834040	110933422	HGNC Symbol	protein_coding
ENSG00000056050	C4orf27	chr4	170650616	170679104	HGNC Symbol	protein_coding
ENSG00000038210	PI4K2B	chr4	25162263	25280714	HGNC Symbol	protein_coding
ENSG00000168228	ZCCHC4	chr4	25314407	25372005	HGNC Symbol	protein_coding
ENSG00000169429	IL8	chr4	74606223	74609433	HGNC Symbol	protein_coding
ENSG00000053900	ANAPC4	chr4	25378835	25420120	HGNC Symbol	protein_coding
ENSG00000198948	MFAP3L	chr4	170907748	170954182	HGNC Symbol	protein_coding
ENSG00000124875	CXCL6	chr4	74702214	74714781	HGNC Symbol	protein_coding
ENSG00000109272	PF4V1	chr4	74718906	74719872	HGNC Symbol	protein_coding
ENSG00000163739	CXCL1	chr4	74735110	74736959	HGNC Symbol	protein_coding
ENSG00000163737	PF4	chr4	74846794	74847841	HGNC Symbol	protein_coding
ENSG00000109576	AADAT	chr4	170981373	171012850	HGNC Symbol	protein_coding
ENSG00000163736	PPBP	chr4	74852755	74853914	HGNC Symbol	protein_coding
ENSG00000163735	CXCL5	chr4	74861359	74864496	HGNC Symbol	protein_coding
ENSG00000163734	CXCL3	chr4	74902306	74904524	HGNC Symbol	protein_coding
ENSG00000081041	CXCL2	chr4	74962752	74965010	HGNC Symbol	protein_coding
ENSG00000163738	MTHFD2L	chr4	74979891	75168816	HGNC Symbol	protein_coding
ENSG00000157765	SLC34A2	chr4	25656923	25680370	HGNC Symbol	protein_coding
ENSG00000174473	GALNTL6	chr4	172733405	173962710	HGNC Symbol	protein_coding
ENSG00000109586	GALNT7	chr4	174089904	174245118	HGNC Symbol	protein_coding
ENSG00000182585	EPGN	chr4	75174190	75181024	HGNC Symbol	protein_coding
ENSG00000170522	ELOVL6	chr4	110967002	111120355	HGNC Symbol	protein_coding
ENSG00000164104	HMGB2	chr4	174252846	174256276	HGNC Symbol	protein_coding
ENSG00000164105	SAP30	chr4	174291120	174298683	HGNC Symbol	protein_coding
ENSG00000138792	ENPEP	chr4	111286889	111486441	HGNC Symbol	protein_coding
ENSG00000124882	EREG	chr4	75230860	75254468	HGNC Symbol	protein_coding
ENSG00000109321	AREG	chr4	75310851	75320726	HGNC Symbol	protein_coding
ENSG00000091490	SEL1L3	chr4	25749055	25865382	HGNC Symbol	protein_coding
ENSG00000205595	AREGB	chr4	75480629	75490486	HGNC Symbol	protein_coding
ENSG00000164106	SCRG1	chr4	174305852	174327531	HGNC Symbol	protein_coding
ENSG00000164107	HAND2	chr4	174446120	174451380	HGNC Symbol	protein_coding
ENSG00000164117	FBXO8	chr4	175157809	175205415	HGNC Symbol	protein_coding
ENSG00000164118	CEP44	chr4	175204828	175254531	HGNC Symbol	protein_coding
ENSG00000174808	BTC	chr4	75669969	75719896	HGNC Symbol	protein_coding
ENSG00000169116	PARM1	chr4	75858305	75975325	HGNC Symbol	protein_coding
ENSG00000164093	PITX2	chr4	111538579	111563279	HGNC Symbol	protein_coding
ENSG00000163743	RCHY1	chr4	76404247	76439974	HGNC Symbol	protein_coding
ENSG00000164120	HPGD	chr4	175411328	175444305	HGNC Symbol	protein_coding
ENSG00000197701	ZNF595	chr4	53179	88099	HGNC Symbol	protein_coding
ENSG00000186777	ZNF732	chr4	264464	299110	HGNC Symbol	protein_coding
ENSG00000145451	GLRA3	chr4	175558065	175750465	HGNC Symbol	protein_coding
ENSG00000168594	ADAM29	chr4	175750819	175899331	HGNC Symbol	protein_coding
ENSG00000131127	ZNF141	chr4	331603	378653	HGNC Symbol	protein_coding
ENSG00000182903	ZNF721	chr4	419604	492945	HGNC Symbol	protein_coding
ENSG00000150625	GPM6A	chr4	176554085	176923815	HGNC Symbol	protein_coding
ENSG00000174227	PIGG	chr4	492989	533985	HGNC Symbol	protein_coding
ENSG00000174749	C4orf32	chr4	113066553	113116412	HGNC Symbol	protein_coding
ENSG00000138660	AP1AR	chr4	113152893	113191203	HGNC Symbol	protein_coding
ENSG00000150627	WDR17	chr4	176986985	177103978	HGNC Symbol	protein_coding
ENSG00000145365	TIFA	chr4	113195698	113207059	HGNC Symbol	protein_coding
ENSG00000150628	SPATA4	chr4	177105789	177116822	HGNC Symbol	protein_coding
ENSG00000073331	ALPK1	chr4	113206665	113363776	HGNC Symbol	protein_coding
ENSG00000164122	ASB5	chr4	177134824	177198722	HGNC Symbol	protein_coding
ENSG00000129128	SPCS3	chr4	177241115	177253396	HGNC Symbol	protein_coding
ENSG00000174796	THAP6	chr4	76439156	76475683	HGNC Symbol	protein_coding
ENSG00000150630	VEGFC	chr4	177604689	177713881	HGNC Symbol	protein_coding
ENSG00000250317	SMIM20	chr4	25863452	25931435	HGNC Symbol	protein_coding
ENSG00000174792	C4orf26	chr4	76481258	76491095	HGNC Symbol	protein_coding
ENSG00000138769	CDKL2	chr4	76503215	76555900	HGNC Symbol	protein_coding
ENSG00000138757	G3BP2	chr4	76567966	76649709	HGNC Symbol	protein_coding
ENSG00000178403	NEUROG2	chr4	113434672	113437328	HGNC Symbol	protein_coding
ENSG00000168214	RBPJ	chr4	26165077	26436541	HGNC Symbol	protein_coding
ENSG00000138658	C4orf21	chr4	113460492	113558151	HGNC Symbol	protein_coding
ENSG00000133256	PDE6B	chr4	619373	664571	HGNC Symbol	protein_coding
ENSG00000109674	NEIL3	chr4	178230990	178284097	HGNC Symbol	protein_coding
ENSG00000138768	USO1	chr4	76649777	76735382	HGNC Symbol	protein_coding
ENSG00000038002	AGA	chr4	178351924	178363657	HGNC Symbol	protein_coding
ENSG00000231171	LINC01098	chr4	178649911	178911904	HGNC Symbol	protein_coding
ENSG00000218336	TENM3	chr4	183065140	183724177	HGNC Symbol	protein_coding
ENSG00000174720	LARP7	chr4	113558120	113578748	HGNC Symbol	protein_coding
ENSG00000129187	DCTD	chr4	183811213	183839089	HGNC Symbol	protein_coding
ENSG00000156194	PPEF2	chr4	76781020	76823724	HGNC Symbol	protein_coding
ENSG00000169020	ATP5I	chr4	666225	668127	HGNC Symbol	protein_coding
ENSG00000151718	WWC2	chr4	184020446	184241930	HGNC Symbol	protein_coding
ENSG00000215375	MYL5	chr4	667369	675822	HGNC Symbol	protein_coding
ENSG00000163394	CCKAR	chr4	26483022	26492084	HGNC Symbol	protein_coding
ENSG00000109680	TBC1D19	chr4	26578059	26756973	HGNC Symbol	protein_coding
ENSG00000138744	NAAA	chr4	76831809	76862204	HGNC Symbol	protein_coding
ENSG00000109689	STIM2	chr4	26859300	27027003	HGNC Symbol	protein_coding
ENSG00000198301	SDAD1	chr4	76862103	76912115	HGNC Symbol	protein_coding
ENSG00000169026	MFSD7	chr4	675618	683230	HGNC Symbol	protein_coding
ENSG00000185619	PCGF3	chr4	699537	764428	HGNC Symbol	protein_coding
ENSG00000145362	ANK2	chr4	113739265	114304896	HGNC Symbol	protein_coding
ENSG00000177300	CLDN22	chr4	184239220	184241927	HGNC Symbol	protein_coding
ENSG00000185758	CLDN24	chr4	184242917	184243579	HGNC Symbol	protein_coding
ENSG00000168564	CDKN2AIP	chr4	184365744	184369351	HGNC Symbol	protein_coding
ENSG00000168556	ING2	chr4	184426147	184432249	HGNC Symbol	protein_coding
ENSG00000182552	RWDD4	chr4	184560788	184580378	HGNC Symbol	protein_coding
ENSG00000169851	PCDH7	chr4	30722037	31148422	HGNC Symbol	protein_coding
ENSG00000047365	ARAP2	chr4	35949843	36246131	HGNC Symbol	protein_coding
ENSG00000168993	CPLX1	chr4	778745	819986	HGNC Symbol	protein_coding
ENSG00000168538	TRAPPC11	chr4	184580420	184634745	HGNC Symbol	protein_coding
ENSG00000178950	GAK	chr4	843064	926161	HGNC Symbol	protein_coding
ENSG00000138755	CXCL9	chr4	76922428	76928641	HGNC Symbol	protein_coding
ENSG00000173320	STOX2	chr4	184774584	184944679	HGNC Symbol	protein_coding
ENSG00000156219	ART3	chr4	76932337	77033955	HGNC Symbol	protein_coding
ENSG00000164303	ENPP6	chr4	185009859	185142383	HGNC Symbol	protein_coding
ENSG00000168310	IRF2	chr4	185308867	185395734	HGNC Symbol	protein_coding
ENSG00000164305	CASP3	chr4	185548850	185570663	HGNC Symbol	protein_coding
ENSG00000169245	CXCL10	chr4	76942273	76944650	HGNC Symbol	protein_coding
ENSG00000169248	CXCL11	chr4	76954835	76962568	HGNC Symbol	protein_coding
ENSG00000164306	PRIMPOL	chr4	185570767	185616117	HGNC Symbol	protein_coding
ENSG00000138750	NUP54	chr4	77035812	77069668	HGNC Symbol	protein_coding
ENSG00000151725	CENPU	chr4	185615772	185655287	HGNC Symbol	protein_coding
ENSG00000127419	TMEM175	chr4	926175	952444	HGNC Symbol	protein_coding
ENSG00000197057	DTHD1	chr4	36283244	36347378	HGNC Symbol	protein_coding
ENSG00000174145	KIAA1239	chr4	37245842	37451087	HGNC Symbol	protein_coding
ENSG00000154274	C4orf19	chr4	37455563	37625117	HGNC Symbol	protein_coding
ENSG00000181826	RELL1	chr4	37592422	37687998	HGNC Symbol	protein_coding
ENSG00000151726	ACSL1	chr4	185676749	185747972	HGNC Symbol	protein_coding
ENSG00000169299	PGM2	chr4	37828255	37864558	HGNC Symbol	protein_coding
ENSG00000138760	SCARB2	chr4	77079890	77135046	HGNC Symbol	protein_coding
ENSG00000065882	TBC1D1	chr4	37892708	38140796	HGNC Symbol	protein_coding
ENSG00000145214	DGKQ	chr4	952675	980683	HGNC Symbol	protein_coding
ENSG00000145349	CAMK2D	chr4	114372188	114683083	HGNC Symbol	protein_coding
ENSG00000187821	HELT	chr4	185939995	185941958	HGNC Symbol	protein_coding
ENSG00000145217	SLC26A1	chr4	972861	987228	HGNC Symbol	protein_coding
ENSG00000189157	FAM47E	chr4	77135193	77204933	HGNC Symbol	protein_coding
ENSG00000151729	SLC25A4	chr4	186064395	186071536	HGNC Symbol	protein_coding
ENSG00000164323	KIAA1430	chr4	186080819	186130658	HGNC Symbol	protein_coding
ENSG00000109762	SNX25	chr4	186125391	186291339	HGNC Symbol	protein_coding
ENSG00000118804	FAM47E-STBD1	chr4	77172886	77232752	HGNC Symbol	protein_coding
ENSG00000127415	IDUA	chr4	980785	998316	HGNC Symbol	protein_coding
ENSG00000163749	CCDC158	chr4	77234154	77343021	HGNC Symbol	protein_coding
ENSG00000250254	PTTG2	chr4	37962056	37962746	HGNC Symbol	protein_coding
ENSG00000109787	KLF3	chr4	38665817	38702663	HGNC Symbol	protein_coding
ENSG00000127418	FGFRL1	chr4	1003724	1020685	HGNC Symbol	protein_coding
ENSG00000109771	LRP2BP	chr4	186285032	186317053	HGNC Symbol	protein_coding
ENSG00000174123	TLR10	chr4	38773860	38784611	HGNC Symbol	protein_coding
ENSG00000186352	ANKRD37	chr4	186317175	186321782	HGNC Symbol	protein_coding
ENSG00000174125	TLR1	chr4	38792298	38858438	HGNC Symbol	protein_coding
ENSG00000178222	RNF212	chr4	1050038	1107350	HGNC Symbol	protein_coding
ENSG00000109775	UFSP2	chr4	186320694	186347139	HGNC Symbol	protein_coding
ENSG00000174130	TLR6	chr4	38825336	38858438	HGNC Symbol	protein_coding
ENSG00000197712	FAM114A1	chr4	38869298	38947360	HGNC Symbol	protein_coding
ENSG00000138771	SHROOM3	chr4	77356253	77704406	HGNC Symbol	protein_coding
ENSG00000205129	C4orf47	chr4	186347394	186370980	HGNC Symbol	protein_coding
ENSG00000186212	SOWAHB	chr4	77816082	77819002	HGNC Symbol	protein_coding
ENSG00000138758	Sep-11	chr4	77870856	77961537	HGNC Symbol	protein_coding
ENSG00000168491	CCDC110	chr4	186366336	186392913	HGNC Symbol	protein_coding
ENSG00000121895	TMEM156	chr4	38968365	39034542	HGNC Symbol	protein_coding
ENSG00000109790	KLHL5	chr4	39046659	39128477	HGNC Symbol	protein_coding
ENSG00000180801	ARSJ	chr4	114821440	114900883	HGNC Symbol	protein_coding
ENSG00000174607	UGT8	chr4	115519611	115599380	HGNC Symbol	protein_coding
ENSG00000138653	NDST4	chr4	115748919	116035032	HGNC Symbol	protein_coding
ENSG00000157796	WDR19	chr4	39184024	39287430	HGNC Symbol	protein_coding
ENSG00000154553	PDLIM3	chr4	186422851	186456766	HGNC Symbol	protein_coding
ENSG00000270394	MTRNR2L13	chr4	117220016	117221520	HGNC Symbol	protein_coding
ENSG00000174599	TRAM1L1	chr4	118004718	118006736	HGNC Symbol	protein_coding
ENSG00000164100	NDST3	chr4	118954773	119179803	HGNC Symbol	protein_coding
ENSG00000159674	SPON2	chr4	1160720	1202750	HGNC Symbol	protein_coding
ENSG00000118816	CCNI	chr4	77968311	77997158	HGNC Symbol	protein_coding
ENSG00000138764	CCNG2	chr4	78078304	78354542	HGNC Symbol	protein_coding
ENSG00000154556	SORBS2	chr4	186506598	186877806	HGNC Symbol	protein_coding
ENSG00000156234	CXCL13	chr4	78432907	78532988	HGNC Symbol	protein_coding
ENSG00000164099	PRSS12	chr4	119201193	119274158	HGNC Symbol	protein_coding
ENSG00000138767	CNOT6L	chr4	78634541	78740769	HGNC Symbol	protein_coding
ENSG00000145388	METTL14	chr4	119606523	119636588	HGNC Symbol	protein_coding
ENSG00000169288	MRPL1	chr4	78783674	78873944	HGNC Symbol	protein_coding
ENSG00000035928	RFC1	chr4	39289076	39367995	HGNC Symbol	protein_coding
ENSG00000150961	SEC24D	chr4	119643978	119759838	HGNC Symbol	protein_coding
ENSG00000159692	CTBP1	chr4	1205236	1243741	HGNC Symbol	protein_coding
ENSG00000090316	MAEA	chr4	1283639	1333935	HGNC Symbol	protein_coding
ENSG00000134962	KLB	chr4	39408473	39453156	HGNC Symbol	protein_coding
ENSG00000138759	FRAS1	chr4	78978724	79465423	HGNC Symbol	protein_coding
ENSG00000163682	RPL9	chr4	39455744	39460568	HGNC Symbol	protein_coding
ENSG00000164342	TLR3	chr4	186990306	187009223	HGNC Symbol	protein_coding
ENSG00000163945	UVSSA	chr4	1341054	1381837	HGNC Symbol	protein_coding
ENSG00000121897	LIAS	chr4	39460620	39479273	HGNC Symbol	protein_coding
ENSG00000179979	CRIPAK	chr4	1385340	1389780	HGNC Symbol	protein_coding
ENSG00000235608	NKX1-1	chr4	1396720	1400119	HGNC Symbol	protein_coding
ENSG00000172403	SYNPO2	chr4	119809996	119982402	HGNC Symbol	protein_coding
ENSG00000174137	FAM53A	chr4	1619642	1686029	HGNC Symbol	protein_coding
ENSG00000163950	SLBP	chr4	1694527	1714282	HGNC Symbol	protein_coding
ENSG00000109794	FAM149A	chr4	187025573	187093821	HGNC Symbol	protein_coding
ENSG00000172399	MYOZ2	chr4	120056939	120108944	HGNC Symbol	protein_coding
ENSG00000138772	ANXA3	chr4	79472673	79531597	HGNC Symbol	protein_coding
ENSG00000145390	USP53	chr4	120133742	120216672	HGNC Symbol	protein_coding
ENSG00000168936	TMEM129	chr4	1717679	1723085	HGNC Symbol	protein_coding
ENSG00000013810	TACC3	chr4	1723227	1746898	HGNC Symbol	protein_coding
ENSG00000145476	CYP4V2	chr4	187112674	187134610	HGNC Symbol	protein_coding
ENSG00000138756	BMP2K	chr4	79697496	79837526	HGNC Symbol	protein_coding
ENSG00000164096	C4orf3	chr4	120218207	120225600	HGNC Symbol	protein_coding
ENSG00000145384	FABP2	chr4	120238405	120243545	HGNC Symbol	protein_coding
ENSG00000109814	UGDH	chr4	39500375	39529931	HGNC Symbol	protein_coding
ENSG00000068078	FGFR3	chr4	1795034	1810599	HGNC Symbol	protein_coding
ENSG00000163291	PAQR3	chr4	79808281	79860592	HGNC Symbol	protein_coding
ENSG00000138735	PDE5A	chr4	120415550	120550146	HGNC Symbol	protein_coding
ENSG00000156269	NAA11	chr4	80146848	80247204	HGNC Symbol	protein_coding
ENSG00000163683	SMIM14	chr4	39547950	39640710	HGNC Symbol	protein_coding
ENSG00000196475	GK2	chr4	80327508	80329372	HGNC Symbol	protein_coding
ENSG00000078140	UBE2K	chr4	39699664	39784412	HGNC Symbol	protein_coding
ENSG00000163297	ANTXR2	chr4	80822303	81046608	HGNC Symbol	protein_coding
ENSG00000164344	KLKB1	chr4	187130133	187179625	HGNC Symbol	protein_coding
ENSG00000121892	PDS5A	chr4	39824483	39979576	HGNC Symbol	protein_coding
ENSG00000088926	F11	chr4	187187099	187210835	HGNC Symbol	protein_coding
ENSG00000168412	MTNR1A	chr4	187454809	187476721	HGNC Symbol	protein_coding
ENSG00000083857	FAT1	chr4	187508937	187647876	HGNC Symbol	protein_coding
ENSG00000168924	LETM1	chr4	1813206	1857974	HGNC Symbol	protein_coding
ENSG00000179059	ZFP42	chr4	188916925	188926204	HGNC Symbol	protein_coding
ENSG00000179046	TRIML2	chr4	189012427	189030757	HGNC Symbol	protein_coding
ENSG00000184108	TRIML1	chr4	189060573	189068897	HGNC Symbol	protein_coding
ENSG00000164109	MAD2L1	chr4	120976763	120988229	HGNC Symbol	protein_coding
ENSG00000109536	FRG1	chr4	190861943	190884359	HGNC Symbol	protein_coding
ENSG00000109685	WHSC1	chr4	1873151	1983934	HGNC Symbol	protein_coding
ENSG00000138738	PRDM5	chr4	121606074	121844025	HGNC Symbol	protein_coding
ENSG00000205097	FRG2	chr4	190945506	190948412	HGNC Symbol	protein_coding
ENSG00000258755	DUX4L7	chr4	190992087	190993897	HGNC Symbol	protein_coding
ENSG00000258697	DUX4L6	chr4	190995380	190997190	HGNC Symbol	protein_coding
ENSG00000259063	DUX4L5	chr4	190998673	191000532	HGNC Symbol	protein_coding
